9641745,0.41,
9655303,0.82,
9667668,1.23,
9679328,1.64,
9691838,2.05,
9705303,2.47,
9719425,2.88,
9732067,3.29,
9742378,3.70,
9752750,4.11,
9860362,4.52,
9880868,4.93,
9895849,5.34,
9936008,4.93,
10949671,4.52,
10981772,4.11,
11016830,4.52,
11046425,4.93,
11057739,5.34,
11066983,5.75,
11074869,6.16,
11081309,6.58,
11086916,6.99,
11092401,7.40,
11098260,7.81,
11105265,8.22,
11114585,8.63,
11143896,8.22,
11162447,7.81,
11175820,7.40,
11190077,6.99,
11208915,6.58,
11240020,6.16,
11898134,6.58,
11910742,6.99,
11919544,7.40,
11928927,7.81,
11940561,8.22,
11958163,8.63,
11989042,9.04,
12929723,8.63,
12965409,9.04,
12984417,9.45,
13001706,9.86,
13021518,10.27,
13077611,10.68,
13160942,10.27,
13197620,9.86,
14402227,10.27,
14421419,10.68,
14430931,11.10,
14438176,11.51,
14444112,11.92,
14449285,12.33,
14454054,12.74,
14458581,13.15,
14462958,13.56,
14467260,13.97,
14471575,14.38,
14475954,14.79,
14480537,15.21,
14485464,15.62,
14490805,16.03,
14496850,16.44,
14504013,16.85,
14512371,17.26,
14523340,17.67,
14566538,17.26,
14606199,16.85,
15671933,17.26,
15755871,16.85,
16379805,17.26,
16407872,17.67,
16426961,18.08,
16441042,18.49,
16453731,18.90,
16467810,19.31,
16562535,18.90,
17743285,18.49,
17893501,18.08,
19103709,18.49,
19110788,18.90,
19116177,19.31,
19120787,19.73,
19124928,20.14,
19128887,20.55,
19132884,20.96,
19136968,21.37,
19141170,21.78,
19145487,22.19,
19150147,22.60,
19155262,23.01,
19160709,23.42,
19166608,23.84,
19173394,24.25,
19181107,24.66,
19190810,25.07,
19207075,25.48,
19249578,25.07,
19286199,24.66,
19322668,24.25,
20349645,24.66,
20405705,25.07,
20458134,25.48,
20555310,25.07,
21050061,25.48,
21057282,25.89,
21061822,26.30,
21065364,26.71,
21068306,27.12,
21070924,27.53,
21073353,27.94,
21075666,28.36,
21077908,28.77,
21080096,29.18,
21082202,29.59,
21084267,30.00,
21086288,30.41,
21088283,30.82,
21090269,31.23,
21092277,31.64,
21094300,32.05,
21096332,32.47,
21098396,32.88,
21100513,33.29,
21102689,33.70,
21104931,34.11,
21107251,34.52,
21109652,34.93,
21112145,35.34,
21114752,35.75,
21117476,36.16,
21120325,36.57,
21123327,36.99,
21126503,37.40,
21129823,37.81,
21133338,38.22,
21137163,38.63,
21141284,39.04,
21145722,39.45,
21150508,39.86,
21155704,40.27,
21161226,40.68,
21167078,41.09,
21173293,41.51,
21180030,41.92,
